NewsTitle,NewsDate,Region,Province,Department,Link_News
ผู้ว่าฯ ตรัง  ลงพื้นที่ติดตาม ตรวจเยี่ยมการฉีดวัคซีนไฟเซอร์ เข็มที่ 3   พร้อมกำชับให้ทุกอำเภอเร่งรัดฉีดวัคซีนในกลุ่มผู้สูงอายุ และผู้ที่มีโรคประจำตัวให้เร็วที่สุด,15/12/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211215164359585
สสจ.กาญจนบุรี เปิดให้ประชาชน Walk in เลือกฉีดวัคซีนโควิด-19,15/12/2021,ภาคตะวันตก,กาญจนบุรี,สทท.กาญจนบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211215195853686
ยารักษาโรคโควิด-19 ของไฟเซอร์ มีประสิทธิภาพเกือบร้อยละ 90 ในการป้องกันอาการป่วยหนัก และเสียชีวิต ในกลุ่มเสี่ยงสูง,15/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211215190002632
ประมวลข่าวทั่วไทยประจำวันที่ 15 ธันวาคม 2564,15/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211215194356673
แพทย์แนะฉีดวัคซีนโควิดเสริมเร็วขึ้นในกลุ่มเปราะบาง ,15/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211215195648683
การฉีดวัคซีนและมาตรการป้องกันโควิด-19   ณ สวนพุทธอุทยาน อำเภอเมือง จังหวัดอำนาจเจริญ,15/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211215215833758
18 ธ.ค. นี้ รพ.แม่ลาน้อย เปิด Walk-in ฉีดวัคซีนสูตรใหม่ ไฟเซอร์+ไฟเซอร์ ให้แก่กลุ่ม 608 จำกัด 80 คนเท่านั้น,16/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211216103211818
ผู้สูงอายุ ยะลา WALK IN  ฉีดกระตุ้นเข็ม 3  คึกคัก   ผอ.รพ. ฝากประชาชน ให้ช่วยช่วยกันฉีด ป้องกันเชื้อใหม่ โอมิครอน,16/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211216101723810
โฆษกประจำสำนักนายกรัฐมนตรี เชิญชวนประชาชนเข้ารับการฉีดวัคซีนเข็ม 3 กระตุ้นภูมิ นายกรัฐมนตรี ห่วงงานเลี้ยงสังสรรค์ช่วงปีใหม่ ขอประชาชนการ์ดอย่าตก ย้ำผู้ประกอบการปฏิบัติตามมาตรการอย่างเคร่งครัด,16/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211216120837862
บุคลากรการแพทย์ โรงพยาบาลพะเยา ลงพื้นที่ฉีดวัคซีนให้กลุ่ม 608 และผู้ป่วยติดเตียง ที่ประสงค์รับวัคซีน,16/12/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211216134623906
จังหวัดแพร่ประชุมคณะกรรมการโรคติดต่อ คณะทำงานศูนย์ปฏิบัติการควบคุมโรค หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง,16/12/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211216163202988
คกก.โรคติดต่ออยุธยา เชิญชวนฉีดวัคซีน Booster เข็ม 3 แบบ Walk In ให้แก่ประชาชนที่พักอาศัยในพื้นที่ พร้อมย้ำมาตรการผู้เข้าร่วมงานมรดกโลก ต้องได้รับวัคซีนครบ 2 เข็ม,16/12/2021,ภาคกลางและปริมณฑล,พระนครศรีอยุธยา,สำนักงานประชาสัมพันธ์จังหวัดพระนครศรีอยุธยา,https://thainews.prd.go.th/th/news/detail/TCATG211216174140075
สมุทรสาคร แถลงข่าวขอเชิญเที่ยวงานการจัดงาน กระทุ่มแบนเทรดแฟร์ 64,16/12/2021,ภาคตะวันตก,สมุทรสาคร,สำนักงานประชาสัมพันธ์จังหวัดสมุทรสาคร,https://thainews.prd.go.th/th/news/detail/TCATG211216174746085
นักวิทยาศาสตร์แอฟริกาใต้ระบุว่า ผู้ที่เคยติดเชื้อโควิด-19และได้รับวัคซีนของไฟเซอร์ ไบโอเอ็นเทค ครบสองโดสอาจมีภูมิต้านทานเชื้อโอมิครอนได้ดีกว่า,16/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211216182123133
สหภาพยุโรปอนุมัติการใช้ยาเม็ดรักษาโรคโควิด-19 ของบริษัทไฟเซอร์ในกรณีฉุกเฉินแล้ว,17/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211217061413251
ผู้เชี่ยวชาญสหรัฐแนะนำให้ฉีดวัคซีนฺโควิด-19 ชนิดเอ็มอาร์เอ็นเอมากกว่าวัคซีนของบริษัทจอห์นสันแอนด์จอห์นสัน,17/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211217061426252
ชาวยะลา ยังคงทยอยฉีดวัคซีนเข็มกระตุ้น ต่อเนื่องเป็นวันที่สอง ล่าสุด ทั้งจังหวัด ฉีดแล้วร้อยละ 63.50,17/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211217092015269
ศูนย์ควบคุมและป้องกันโรคแห่งชาติของสหรัฐฯ แนะนำให้ฉีดวัคซีนโควิด-19 ชนิดเอ็มอาร์เอ็นเอ แทนวัคซีนของจอห์นสันแอนด์จอห์นสัน,17/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211217141531418
กรมควบคุมโรคย้ำมาตรการป้องกันตนเองขั้นสูงสุด ลดความเสี่ยงการแพร่ระบาดสายพันธุ์โอมิครอน ให้ผู้ปกครองกำชับบุตรหลาน เว้นระยะห่าง สวมหน้ากาก ล้างมือ,17/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211217140354404
"จังหวัดสตูล เร่งเดินหน้าฉีดวัคซีนป้องกันโควิด-19 หลังเหลืออีกเพียง 30,000 ราย จะครบ 70% ของประชากรราว 3 แสนกว่าคน",17/12/2021,ภาคใต้,สตูล,สวท.สตูล,https://thainews.prd.go.th/th/news/detail/TCATG211217141147414
ลำปาง เปิด Walk in ฉีดวัคซีนป้องกันโควิด-19 กระตุ้นเข็ม 3,17/12/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211217144635444
"จ.ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 33 ราย  ติดเชื้อในจังหวัด 32 ราย เดินทางมาจากต่างจังหวัด 1 ราย พบผู้ป่วยสะสม 4,631 ราย",17/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211217152939471
อุบลฯ รมว.ศึกษาธิการ เผย การเรียน Onsite (ออนไซต์) เป็นรูปแบบที่มีขบวนการเรียนรู้ได้รอบด้านทุกมิติ   พร้อมเร่งฉีดวัคซีน ครู นักเรียน แล้วประมาณ 90-95 %,17/12/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สำนักงานประชาสัมพันธ์จังหวัดอุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG211217155533499
ศูนย์ควบคุมและป้องกันโรคแห่งชาติของสหรัฐฯ แนะนำให้ฉีดวัคซีนโควิด-19 ของไฟเซอร์ หรือโมเดอร์นา แทนจอห์นสันแอนด์จอห์นสัน,17/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211217224308668
โรงพยาบาลยะลา ขยายเวลา ฉีด Booster Dose  เข็ม 3 กระตุ้นภูมิคุ้มกัน  โควิด-19 อีก 5 วัน,17/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211217201904635
ผลการศึกษาชี้ว่า วัคซีนโควิด-19 ของซิโนฟาร์ม จอห์นสัน แอนด์ จอห์นสัน และ สปุตนิก มีประสิทธิภาพต่ำในการต้านทานเชื้อกลายพันธุ์โอมิครอน,18/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211218105740728
สาธารณสุขแม่ฮ่องสอน ย้ำ มาตรการป้องกันตนเองขั้นสูงสุด ลดความเสี่ยงการแพร่ระบาดสายพันธุ์โอมิครอน,18/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211218095143713
"ยะลา เตรียมรับมือโควิด ""โอมิครอน"" เร่งฉีดเข็ม 3 กระตุ้นภูมิคุ้มกัน",18/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211218104028725
บริษัทไฟเซอร์คาดว่าโรคโควิด-19จะกลายเป็นโรคประจำถิ่นภายในปี 2567,18/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211218160743838
สสจ.ลำปาง ปฏิบัติการเชิงรุก บริการฉีดวัคซีนและตรวจ ATK ป้องกันโควิด-19 ในงานฤดูหนาวฯ เข้มมาตรการ COVID Free Setting,18/12/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211218125933790
นายกฯ ชวนฉีดเข็ม 3 เร็วกว่าเดิม รับมือโอมิครอน,19/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211219003331972
อ.ศรีเมืองใหม่ จ.อุบลฯ เคาะประตูบ้าน สร้างความเข้าใจและฉีดวัคซีนป้องกันโควิดแก่ประชาชน,19/12/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สวท.อุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG211219121321029
"จ.ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 13 ราย ติดเชื้อในจังหวัด 12 ราย เดินทางมาจากต่างจังหวัด 1 ราย  พบผู้ป่วยสะสม 4,651 ราย",19/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211219145311093
จังหวัดชัยนาท โรงพยาบาลสรรคบุรี เปิดให้บริการฉีดวัคซีนโควิด-19 “แบบ Walk-in” โดยไม่ต้องลงทะเบียนล่วงหน้า ในวันที่ 21 ธันวาคม 2564,19/12/2021,ภาคกลางและปริมณฑล,ชัยนาท,สวท.ชัยนาท,https://thainews.prd.go.th/th/news/detail/TCATG211219203626156
ผู้เชี่ยวชาญด้านโรคติดเชื้อสหรัฐกล่าวเตือนว่า เชื้อโควิด-19 กลายพันธุ์โอมิครอนจะเป็นสาเหตุให้จำนวนผู้เข้ารับการรักษาตัวในโรงพยาบาลและเสียชีวิตในสหรัฐ สูงทำสถิติใหม่,20/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211220060606182
ด่วน! รพ.แม่สะเรียง เปิดฉีดสูตร “ไฟเซอร์+ไฟเซอร์” เพิ่มอีก 140 คน ให้กับ กลุ่ม “608” เริ่ม 20-22 ธันวาคม นี้,20/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211220083117186
ต้นสัปดาห์ที่สอง ชาวยะลา ยังคงทยอยรับเข็ม 3 Booster Dose กระตุ้นภูมิป้องกันโควิด-19 ทุกสายพันธุ์,20/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211220093155198
นายกฯ ชวนฉีดเข็ม 3 เร็วกว่าเดิม รับมือโอมิครอน,20/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211220164938484
ยืนยันไทยพบผู้ติดเชื้อสายพันธุ์โอมิครอนรายแรกในประเทศไทยแล้ว แต่เป็นการติดเชื้อจากผู้เดินทางมาจากต่างประเทศและสามารถควบคุมได้,20/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211220151354389
เปิดรับฉีดวัคซีน?ป้องกันโควิด-19 เเบบ Walk-in ที่จังหวัดอำนาจเจริญ,20/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211220150000378
ประมวลข่าวทั่วไทยประจำวันที่ 20 ธันวาคม 2564,20/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211220165418489
อย. อนุมัติวัคซีนไฟเซอร์ในกลุ่มเด็ก 5-11 ปีแล้ว,20/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211220205202585
นำร่องฉีดเข็ม 3 บุคลากรสาธารณสุข ยะลา  ต้านโควิด-19 หมอ-พยาบาล จนท. เข้ารับบริการกว่าพันคน,21/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211221092103626
จังหวัดภูเก็ต เตรียมกระตุ้นวัคซีนเข็มที่ 4 ต้นปี 2565 เพิ่มภูมิต้านทานโควิด-19 ทุกสายพันธุ์ ส่วนอาการผู้ติดเชื้อโควิด-19 สายพันธุ์ โอมิครอน ทั้ง 4 ราย เป็นกลุ่มสีเขียวไม่แสดงอาการ,21/12/2021,ภาคใต้,ภูเก็ต,สวท.ภูเก็ต,https://thainews.prd.go.th/th/news/detail/TCATG211221100243649
รัฐบาล พร้อมจัดหาวัคซีนไฟเซอร์สำหรับเด็กอายุ 5-11 ปี เป้าหมาย 5 ล้านคน,21/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211221095504636
องค์กรยาแห่งยุโรป รับรองการใช้วัคซีนโควิด-19 ของโนวาแวกซ์ เป็นกรณีฉุกเฉิน ช่วยยับยั้งการแพร่ระบาดโรคโควิด-19,21/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211221115130722
ประมวลข่าวทั่วไทยประจำวันที่ 21 ธันวาคม 2564,21/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211221151728838
เลขาธิการคณะกรรมการการศึกษาขั้นพื้นฐาน สั่งสถานศึกษาสำรวจจำนวนนักเรียนอายุ 5 ปีขึ้นไปที่ประสงค์ฉีดวัคซีนโควิด -19 ย้ำต้องเป็นไปตามความสมัครใจ,21/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211221165146926
ยะลา ประชาชนร่วมมือฉีด เข็ม 3 กระตุ้นภูมิ ป้องกันโควิด โอมิครอน ต่อเนื่อง,22/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211222085926090
รัฐบาล พร้อมจัดหาวัคซีนไฟเซอร์สำหรับเด็กอายุ 5-11 ปี เป้าหมาย 5 ล้านคน,22/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211221144317815
"ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 10 ราย  รวมผู้ป่วยสะสม 4,673 ราย รักษาอยู่ 400 ราย ขอให้ประชาชนปฏิบัติตามคำสั่งคณะกรรมการโรคติดต่ออย่างเคร่งครัด",22/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211222153004327
"ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 10 ราย  รวมผู้ป่วยสะสม 4,673 ราย รักษาอยู่ 400 ราย ขอให้ประชาชนปฏิบัติตามคำสั่งคณะกรรมการโรคติดต่ออย่างเคร่งครัด",22/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211222153632332
รพ.แม่ลาน้อย เปิดฉีดวัคซีนป้องกันโควิดแก่ประชาชน 3 กลุ่ม ทั้งกลุ่ม 608 กลุ่มบูสเข็ม 3 กลุ่มประชาชนทั่วไป ในวันที่ 23-24 ธ.ค.นี้,22/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211222155529342
อย.อนุมัติวัคซีนไฟเซอร์ในกลุ่มเด็ก 5-11 ปี,22/12/2021,ภาคกลางและปริมณฑล,สมุทรปราการ,สำนักงานประชาสัมพันธ์จังหวัดสมุทรปราการ,https://thainews.prd.go.th/th/news/detail/TCATG211222172244423
เปิดรับฉีดวัคซีน?ป้องกันโควิด-19 เเบบ Walk-in,22/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211222210613516
สถานการณ์การแพร่ระบาดโรคโควิด-19 ในอังกฤษ ทวีความรุนแรงขึ้นอย่างต่อเนื่อง ล่าสุดพบผู้ติดเชื้อรายวัน มากกว่า 1 แสนคน,23/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211223061450523
คณะกรรมการอาหารและยาของส หรัฐฯ อนุมัติการใช้ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ เป็นกรณีฉุกเฉิน,23/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211223130239649
วัคซีนเริ่มชะลอตัว รพ.ยะลา  เร่งประชาชนฉีด เข็ม 3  กระตุ้นภูมิ ป้องกันโควิดโอมิครอน,23/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211223094224540
จังหวัดพะเยา ฉีดวัคซีนโควิด-19 Pfizer เข็มที่ 1 เข็มที่ 2 สำหรับผู้สูงอายุ ผู้มีโรคประจำตัว ประชาชนทั่วไป ชาวต่างชาติ และแรงงานต่างด้าวในเขตอำเภอเมือง ที่ประสงค์รับวัคซีนและ Booster เข็มที่ 3,23/12/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211223105546605
จังหวัดสงขลา เตรียมรับมือโควิด -19 สายพันธุ์โอมิครอน เร่งฉีดวัคซีนเข็ม 3 ให้ประชาชน พร้อมฝึกทักษะการดูแลผู้ป่วยระบบ home isolation ให้บุคลากรทางการแพทย์,23/12/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211223110745615
คณะกรรมการอาหารและยาของสหรัฐฯ อนุมัติการใช้ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ เป็นกรณีฉุกเฉิน ช่วยรับมือเชื้อโควิด-19 กลายพันธุ์ สายพันธุ์โอมิครอน,23/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211223130322654
อำเภอสูงเม่น ให้บริการวัคซีนไฟเซอร์ ไม่พบอาการรุนแรงหลังจากได้รับวัคซีน,23/12/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211223190820946
รายงานพิเศษ : วัคซีนต้านโอมิครอน (24 ธ.ค. 64),24/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211223214331979
สีสันคริสต์มาส เจ้าหน้าที่ศูนย์ฉีดวัคซีน ยะลา  สวมใส่หมวกแดง  สร้างรอยยิ้มให้ประชาชน ฉีดเข็ม 3,24/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211224091941036
องค์การอาหารและยาสหรัฐอนุมัติใช้ยาเม็ดโมลนูพิราเวียร์ของบริษัทเมอร์ค แอนด์ โค เป็นยารักษาผู้ป่วยโควิด-19 แล้ว,24/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211224094514042
องค์การอาหารและยาสหรัฐอนุมัติให้ใช้ยาเม็ดโมลนูพิราเวียร์ของบริษัทเมอร์ค แอนด์ โค             เป็นยารักษาผู้ป่วยโควิด-19 แล้ว,24/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211224143351201
สาธารณสุข จ.ระยอง เร่งฉีดวัคซีนเข็ม 1 เข็ม 2 และเข็ม 3 เพื่อสร้างภูมิคุ้มกันและอาการรุนแรงของโรค พร้อมขอความร่วมมือทุกคนยังต้องป้องกันตนเองอย่างต่อเนื่อง,24/12/2021,ภาคตะวันออก,ระยอง,สวท.ระยอง,https://thainews.prd.go.th/th/news/detail/TCATG211224135840174
ยะลา ขยายเวลา WALK IN ฉีดเข็ม 3 เริ่ม 27 -30 ธ.ค นี้,25/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211225072548483
ออสเตรเลียร่นระยะเวลาการฉีดวัคซีนโควิด-19 เข็มกระตุ้นเร็วขึ้น เพื่อรับมือกับการระบาดของเชื้อโควิด-19 กลายพันธุ์โอมิครอน,25/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211225062406481
รัฐบาลเตรียมจัดซื้อวัคซีน 120 ล้านโดส ภายในปี 2565 พร้อมเดินหน้าฉีดวัคซีนโควิด -19 ให้กับประชาชนทุกกลุ่ม,25/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211225103418540
ฝรั่งเศสแนะนำให้ลดระยะห่างการฉีดวัคซีนเข็ม 3 หลังฉีดเข็ม 2 ลงเหลือ 3 เดือน ซึ่งจะช่วยในการต้านเชื้อโควิด-19 กลายพันธุ์โอมิครอนได้ด้วย,25/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211225171444660
รพ.สบเมย พร้อมฉีดกระตุ้นเข็ม 3 “แอสตร้าเซนเนก้า” เริ่มฉีด 7 ม.ค. 65,26/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211226102447785
เปิดรับฉีดวัคซีน?ป้องกันโควิด-19 เเบบ Walk-in?  พิ้นที่ อำนาจเจริญ,26/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211226234036979
จ.ยะลา เร่งเชิญชวนกลุ่ม 607-  7 กลุ่มโรค รับวัคซีนเข็ม 3 กระตุ้นภูมิป้องกัน โควิด-19 หลังขยายเวลาจนถึง 30 ธ.ค นี้,27/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211227084712996
ศูนย์ฉีดวัคซีนโควิด รพ.แม่สะเรียง เปิด Walk-in ให้เด็ก 12-18 ปี เข้ารับวัคซีน ไฟเซอร์+ไฟเซอร์ จำกัด 126 คน พร้อมเปิดบูสเข็ม 3 ทั้งไฟเซอร์และแอสตร้าเซนเนก้าแก่ผู้ที่ฉีด 2 เข็ม ครบก่อน 31 ส.ค. 64,27/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211227103141038
จังหวัดสกลนครส่งมอบของขวัญปีใหม่ เปิดฉีด Vaccine Covid-19 New Year,27/12/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สำนักงานประชาสัมพันธ์จังหวัดสกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG211227135617165
"จ.ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 5 ราย ติดเชื้อในจังหวัด 4 ราย รวมผู้ป่วยสะสม 4,716 ราย รักษาอยู่ 329 ราย ให้ประชาชนปฏิบัติตามคำสั่งคณะกรรมการโรคติดต่ออย่างเคร่งครัด",27/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211227154331282
เกาหลีใต้ อนุมัติการใช้ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ เป็นกรณีฉุกเฉิน ขณะที่ ตัวเลขผู้ติดเชื้อรายใหม่ เริ่มลดลง,27/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211227193418459
