NewsTitle,NewsDate,Region,Province,Department,Link_News
ปชช.เมืองพะเยา แห่ฉีดวัคซีนสูตร ไข้วซิโนแวค-ไฟเซอร์ คึกคัก,9/11/2021,ภาคเหนือ,พะเยา,สำนักงานประชาสัมพันธ์จังหวัดพะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211109100617273
ศูนย์เชี่ยวชาญเฉพาะทางด้านไวรัสวิทยาคลินิก จุฬาฯ เริ่มศึกษาปริมาณการให้วัคซีน Moderna แบบเต็มโดสและครึ่งโดสหาความเหมาะสม เพื่อใช้เป็นเข็มกระตุ้นเทียบทั้งกลุ่มที่ได้วัคซีนเชื้อตาย 2 เข็ม กลุ่ม AstraZeneca 2 เข็ม และกลุ่มที่ได้วัคซีนสูตรไขว้,9/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211109124517383
ชาวอำเภอเมืองพะเยาแห่ฉีดวัคซีนโควิด-19 สูตร ไขว้ ซิโนแวค-ไฟเซอร์ คึกคัก,9/11/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211109102903302
วัคซีนยะลาฉีดแล้วร้อยละ 59.42 ขณะเข็ม 3 ยังน้อย เร่งประชาชนฉีดไฟเซอร์ บูสเตอร์โดสเพิ่มภูมิ และรับเข็มแรก ต้านโควิด,9/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211109110541325
พ่อเมืองอำนาจเจริญลงพื้นที่เยี่ยมให้กำลังใจนักเรียนโรงเรียนปลาค้าววิทยานุสรณ์ที่มารับบริการการฉีดวัคซีน Pfizer,9/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สำนักงานประชาสัมพันธ์จังหวัดอำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211109112545343
สถานการณ์การท่องเที่ยว 1 สัปดาห์ที่ผ่านมา ของจังหวัดตราด ภายหลัง เปิดประเทศ 1 พ.ย. 64,9/11/2021,ภาคตะวันออก,ตราด,สวท.ตราด,https://thainews.prd.go.th/th/news/detail/TCATG211109115234359
รถเก็บตัวอย่างชีวนิรภัย พระราชทาน ลงตรวจเชิงรุก ค้นหาผู้ติดเชื้อในพื้นที่ อำเภอบันนังสตา จังหวัดยะลา,9/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211109130714392
จังหวัดเชียงใหม่ เร่งฉีดวัคซีนโควิด-19 ให้ประชาชนครบ 100 % ,9/11/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG211109142024424
จ.หนองคาย เปิด walk in ฉีดวัคซีนให้ทุกกลุ่ม,9/11/2021,ภาคตะวันออกเฉียงเหนือ,หนองคาย,สำนักงานประชาสัมพันธ์จังหวัดหนองคาย,https://thainews.prd.go.th/th/news/detail/TCATG211109154251487
"จ. เลย ฉีดวัคซีนป้องกันโควิด-19 เข็มที่ 2 ให้กับเด็กนักเรียนโรงเรียนเลยพิทยาคม กว่า 3,200 คน สร้างภูมิคุ้มกันก่อนเปิดเรียน 15 พฤศจิกายน นี้",9/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211109171940578
นครพนม พบผู้ป่วยโควิด 4 ราย เชิญชวนฉีดวัคซีนไขว้แอสตร้า-ไฟเซอร์ ได้ที่โรงพยาบาลทุกแห่ง,9/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สวท.นครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211109202059689
อำเภอเบตงออกหน่วยบริการฉีดวัคซีนไฟเซอร์ ให้กับประชาชนในพื้นที่ให้ได้อย่างน้อย 70%,9/11/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211109231537737
บริษัทไฟเซอร์ยื่นขออนุมัติต่อองค์การอาหารและยาสหรัฐฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้ชาวอเมริกันที่มีอายุ 18 ปีขึ้นไป,10/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211110131749910
สหรัฐสั่งซื้อยาโมลนูพิราเวียร์ที่ใช้รักษาโรคโควิด-19เพิ่มอีกกว่า 1 ล้านชุด,10/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211110132144914
ฝรั่งเศสแนะนำประชาชนที่อายุต่ำกว่า 30 ปีเลี่ยงการฉีดวัคซีนโควิด-19ของโมเดอร์นา เนื่องจากเสี่ยงต่อการเกิดอาการกล้ามเนื้อหัวใจอักเสบ,10/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211110132407916
บริษัทไฟเซอร์ยื่นขออนุมัติฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้ประชาชนที่มีอายุ 18 ปีขึ้นไปต่อองค์การอาหารและยาสหรัฐแล้ว,10/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211110132902920
คณะกรรมการอิสลามประจำจังหวัดปัตตานี รณรงค์การฉีดวัคซีนให้แก่ผู้นำศาสนาและประชาชนทั่วไปในจังหวัดปัตตานี มีเข้ารับกว่า 2 พันคน,10/11/2021,ภาคใต้,ปัตตานี,สำนักงานประชาสัมพันธ์จังหวัดปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211110161502089
แม่ทัพภาคที่ 4 เดินหน้าเยี่ยมให้กำลังใจประชาชนฉีดวัคซีน ที่จุดตรวจท่าสาป เส้นทางเข้าเมืองยะลา ขณะที่ ประชาชนเข้ารับการฉีดวัคซีนต่อเนื่อง,10/11/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211110160624075
ยะลา จุดตรวจเข้าเมือง เดินหน้าฉีดวัคซีนแก่ประชาชน ขณะที่ แม่ทัพภาคที่ 4 ลงพื้นที่เยี่ยมให้กำลังใจ,10/11/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211110160720077
จ.ประจวบฯ เตรียมใช้สูตรฉีดวัคซีนใหม่เข็ม 1 แอสตร้าฯ เข็ม 2 ไฟเซอร์ กับกลุ่มเสี่ยง 608,10/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211110170712123
จ.เลย เชิญชวนผู้มีอาชีพขับรถรับส่งนักเรียน แจ้งความประสงค์รับวัคซีนโควิด-19 พร้อมเพิ่มทางเลือกสูตรการฉีดวัคซีนแบบไขว้รองรับความต้องการของแต่ละบุคคล,10/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211110175313178
นครพนม เปิดเรียนเพิ่ม 70 แห่ง ขับเคลื่อน Sandbox รับนักท่องเที่ยว เริ่ม 1 ธันวาคมนี้,10/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สวท.นครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211110190110198
รายการ “ผู้ว่าฯ คุยกับประชาชน” ประจำวันพุธที่ 10 พฤศจิกายน 2564 ,10/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211110231924274
เยอรมนี แนะนำให้ให้ผู้ที่มีอายุต่ำกว่า 30 ปี และหญิงตั้งครรภ์ ควรฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค แทนการฉีดวัคซีนชนิดเอ็มอาร์เอ็นเอขนานอื่น,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111073142300
เรือนจำบึงกาฬ ประกาศเปิดเยี่ยมญาติ ในช่องทางปกติ ตั้งแต่ 15 พฤศจิกายน 64 นี้ แต่ญาติต้องจองเยี่ยมล่วงหน้า และได้รับวัคซีนโควิด-19 มาแล้วอย่างน้อย 2 เข็ม,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,กรมประชาสัมพันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211111214748791
จังหวัดสุพรรณบุรี  คึกคัก รพเจ้าพระยายมราช ใช้สถานที่ท่องเที่ยวมังกรสวรรค์ตั้งจุดwalk in ฉีดวัคซีน ลดการแออัดในรพ เตรียมแผนจัดไฟเซอร์เดย์,11/11/2021,ภาคกลางและปริมณฑล,สุพรรณบุรี,สวท.สุพรรณบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211111112430383
อิสราเอลมีผู้ที่ฉีดวัคซีนโควิด-19 เข็มกระตุ้น แล้วกว่า 4 ล้านคน,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111121520416
แคมเปญ 11:11 กาฬสินธุ์ ประชาชนเข้ารับการฉีดวัคซีนป้องกันโควิด-19 ล้นหลาม,11/11/2021,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,สำนักงานประชาสัมพันธ์จังหวัดกาฬสินธุ์,https://thainews.prd.go.th/th/news/detail/TCATG211111123529424
ญี่ปุ่นเตรียมฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้ประชาชน,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111144535517
ลงพื้นที่ตรวจเยี่ยมและให้กำลังใจเจ้าหน้าที่ให้บริการฉีดวัคซีนป้องกันโรคติดเชื้อไวรัสโคโรนา 2019,11/11/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สำนักงานประชาสัมพันธ์จังหวัดอุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG211111144752520
รองโฆษกประจำสำนักนายกรัฐมนตรี เปิดเผย รัฐบาลเตรียมจัดซื้อยาโมลนูพิราเวียร์และแพกซ์โลวิด เพื่อดูแลผู้ป่วยโควิด-19 ขณะที่องค์การเภสัชกรรมเปิดจำหน่ายชุดตรวจATK 40 บาท ผ่านเว็บไซต์ วันพรุ่งนี้,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111212838775
รองนายกฯ อนุทิน เผยวัคซีนล็อตบริจาค โมเดอร์นา 1 ล้านโดส ซิโนแวค 1.5 ล้านโดส จะถึงไทยสัปดาห์หน้า ชี้จัดฉีดให้ตามความเหมาะสม พร้อมอำนวยความสะดวกเติมเข็ม 3 และ 4 สำหรับผู้จะเดินทางไปต่างประเทศเพื่อให้เข้ากับกฎระเบียบของประเทศปลายทาง,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111212242773
วันที่ 11 เดือน 11 แคมเปญ 11:11 ประชาชนชาวกาฬสินธุ์ เข้ารับการฉีดวัคซีนป้องกันโควิด-19 อย่างคึกคัก,11/11/2021,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,สวท.กาฬสินธุ์,https://thainews.prd.go.th/th/news/detail/TCATG211111164640625
ญี่ปุ่นเตรียมฉีดวัคซีนโควิด-19 เข็มกระตุ้น ให้ประชาชน ในเดือนธันวาคมนี้,11/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211111175727660
"จังหวัดอุดรธานี รณรงค์ฉีดวัคซีน 11 เดือน 11 เข็ม 1  ""วัคซีนเลือกได้""",11/11/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211111182850686
"จังหวัดอุดรธานี รณรงค์ฉีดวัคซีน 11 เดือน 11 เข็ม 1 ""วัคซีนเลือกได้""",11/11/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211111183457689
ผวจ.อด.เยี่ยมศูนย์บริการฉีดวัคซีนโควิด-19 รพ.สต.โนนสูง,11/11/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211111184027695
ทางขาดทางไกลต้องไปตามนัด ทีมสาธารณสุขแม่สะเรียง แบกกระติกวัคซีน ซ้อนมอเตอร์ไซค์ ให้บริการฉีดวัคซีนให้นักเรียนและประชาชนพื้นที่ชายขอบ บ้านสล่าเชียงตอง,12/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211112095235841
ชาวยะลา ฉีดวัคซีนแล้ว  60 เปอร์เซ็นต์  เร่ง ชวนประชาชน ฉีดวัคซีน สร้างภูมิกันหมู่ ป้องกันโควิด- 19 รองรับการเปิดพื้นที่,12/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211112094307835
บริษัทโมเดอร์นา อิงค์ ยื่นขออนุมัติฉีดวัคซีนโควิด-19เข็มกระตุ้นในญี่ปุ่น,12/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211112114937887
ยะลา ฉีดเข็ม 3 กระตุ้นภูมิ ผู้สูงอายุบ้านทักษิณ,12/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211112115454894
ไต้หวันระงับการฉีดวัคซีนโควิด-19 ของไฟเซอร์ไบโอเอ็นเทคเข็มสองให้เด็กอายุ 12-17ปี เนื่องจากกังวลความเสี่ยงกล้ามเนื้อหัวใจอักเสบ,12/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211112144748977
ผู้ว่าฯ หนองบัวลำภู ลงพื้นที่ศูนย์แพทย์ชุมชนอำเภอเมืองหนองบัวลำภู ให้กำลังใจประชาชน ที่เดินทางมารับวัคซีนป้องกันโรคโควิด-19,12/11/2021,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,สำนักงานประชาสัมพันธ์จังหวัดหนองบัวลำภู,https://thainews.prd.go.th/th/news/detail/TCATG211112124252904
จ.เลย พบผู้ติดเชื้อโควิด-19 เพิ่มขึ้น 15 ราย  พร้อมเชิญชวนสมัครใจรับวัคซีน โดยมีการปรับสูตรใหม่ไขว้เข็ม 1 แอสตร้าเซเนก้า และเข็ม 2 ไฟเซอร์,12/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211112132951922
โฆษก ศบค. ระบุ จังหวัดที่ยังฉีดวัคซีนไม่ถึงเป้าหมายที่กำหนด ถือว่ามีความเสี่ยง จึงขอให้เร่งฉีดวัคซีน เพื่อสร้างความเชื่อมั่นในการเปิดประเทศ,12/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211112154424018
จ.ขอนแก่น ปรับสูตรการฉีดวัคซีนโควิด-19 แบบไขว้ เพื่อให้เกิดประสิทธิภาพสูงสุด,12/11/2021,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,สวท.ขอนแก่น,https://thainews.prd.go.th/th/news/detail/TCATG211112145531982
จ.อุดรธานี ประชุมคณะกรรมการโรคติดต่อ คร้งที่ 322564,12/11/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211112155714031
จังหวัดหนองบัวลำภู kick off ฉีดวัคซีนโควิด-19 หวังให้ประชาชนรับวัคซีน ครบ  70% ก่อนเปิดจังหวัดหนองบัวลำภู 1 ธันวาคม นี้,12/11/2021,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,สำนักงานประชาสัมพันธ์จังหวัดหนองบัวลำภู,https://thainews.prd.go.th/th/news/detail/TCATG211112175644136
โรงพยาบาลในจังหวัดแพร่ พร้อมบริการฉีดวัคซีนโควิด-19 สูตรไขว้แอสตราเซเนกาและไฟเซอร์,12/11/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211112180823149
จ.ประจวบฯ ปรับปรุงระบบจองคิวฉีดวัคซีนหมอประจวบพร้อม เวอร์ชั่น 2 ให้ประชาชนจองคิวฉีดวัคซีนโควิดสูตรใหม่ เข็ม 1 แอสตร้าฯ เข็ม 2 ไฟเซอร์ สร้างภูมิคุ้มกันโควิด -19,13/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211113090036240
จิตอาสาพระราชทาน มทบ.32 แจกจ่ายเจลแอลกอฮอล์พระราชทาน ให้กับนักเรียน ระดับมัธยมในพื้นที่ จ.ลำปาง,13/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211113094446253
"สสจ.แม่ฮ่องสอน ""ปิด"" รับลงทะเบียนวัคซีนสูตรไขว้แบบใหม่",13/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211113122025309
โควิดยะลารายใหม่ ลด 213 ราย ขณะรถเก็บตัวอย่างชีวนิรภัยพระราชทาน ให้บริการตรวจเชิงรุก ชาว อ.ยะหา เป็นวันสุดท้าย,13/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211113125711320
ผู้ว่าฯ ยะลา ลงเยี่ยมจุดตรวจให้บริการฉีดวัคซีน - ตรวจ ATK   เร่งเชิญชวนประชาชนฉีดวัคซีน,13/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211113175004390
สาธารณสุขจังหวัดแม่ฮ่องสอน ปิดระบบลงทะเบียนฉีดวัคซีนป้องกัน COVID-19 สูตร AstraZeneca + Pfizer สำหรับผู้ที่ยังไม่เคยได้รับวัคซีนใด ๆ,14/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211114105040542
โรงพยาบาลแม่สะเรียง เตรียมฉีดวัคซีนไขว้สูตรใหม่ AZ+PZ แก่ประชาชน 925 คน เริ่มพรุ่งนี้วันแรก,14/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211114124015588
รองนายกฯ อนุทิน ลงพื้นที่ให้กำลังใจเจ้าหน้าที่และชาวสวีที่ได้รับผลกระทบจากน้ำท่วม,14/11/2021,ภาคใต้,ชุมพร,สำนักงานประชาสัมพันธ์จังหวัดชุมพร,https://thainews.prd.go.th/th/news/detail/TCATG211114185523779
อิสราเอล เตรียมดำเนินการฉีดวัคซีนโควิด-19 ให้กลุ่มเด็กอายุ 5 – 11 ปี,15/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211115122805936
จ.ยะลา ล่าสุด ฉีดเข็ม 1 แล้ว ร้อยละ 60.57  หน่วยฉีด อ.เมือง เร่ง ฉีดไฟเซอร์เก็บตก-เข็มแรก ต่อเนื่องรองรับเปิดเมืองตั้งเป้า 5 ธ.ค ครบ 70%,15/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211115095620861
อิสราเอล เตรียมดำเนินโครงการฉีดวัคซีนโควิด-19 ให้กลุ่มเด็กอายุ 5 – 11 ปี,15/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211115122819938
เทศบาลนครยะลา แจง ขอขยายเวลามาตรการลดการเคลื่อนย้ายฯ จนถึงวันที่ 30 พฤศจิกายนนี้,15/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211115121424925
ยะลา ขยายเวลามาตรการลดการเคลื่อนย้ายที่ไม่จำเป็นออกไปอีกถึง 30 พฤศจิกายนนี้,15/11/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211115124358941
นิวซีแลนด์ เตรียมเริ่มกระบวนการฉีดวัคซีนโควิด-19 เข็มกระตุ้น ในช่วงสิ้นเดือนนี้,15/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211115154119050
โรงพยาบาลเลย เปิดให้ประชาชนรับบริการฉีดวัคซีนป้องกันโรคโควิด-19 แบบ Walk in สามารถเลือกสูตรฉีดแบบไขว้ได้ตามความต้องการ,15/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211115145440010
นิวซีแลนด์ เตรียมฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้ประชาชน ในช่วงปลายเดือนพฤศจิกายนนี้,15/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211115225415264
พลเอก ประวิตรฯ ตรวจราชการในพื้นที่จังหวัดระนอง ทั้งมิติด้านความมั่นคง ด้านแรงงาน มาตรการป้องกันการแพร่ระบาดของโรคโควิด-19 ด้านการป้องกันชายแดนจังหวัดระนอง และเป็นประธานเปิดการท่องเที่ยวบ่อน้ำแร่ร้อนพรรั้ง,15/11/2021,ภาคใต้,ระนอง,สวท.ระนอง,https://thainews.prd.go.th/th/news/detail/TCATG211115171047116
จังหวัดแพร่ประชุมคณะกรรมการโรคติดต่อ ครั้งที่ 35 ประจําปี 2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรคหน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง,15/11/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211115182448157
พลเอก ประวิตร วงษ์สุวรรณ รองนายกรัฐมนตรี ตรวจราชการติดตามการมีส่วนร่วมของสถานประกอบการในการป้องกันการแพร่ระบาดของโรคโควิด-19 พร้อมพบปะแรงงานต่างด้าวที่ระนอง,15/11/2021,ภาคใต้,ระนอง,สวท.ระนอง,https://thainews.prd.go.th/th/news/detail/TCATG211115193016191
จ.ยะลา ประชาชนร่วมมือฉีดวัคซีนเข็มแรกต่อเนื่อง,16/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211116100734319
โรงพยาบาลลำปาง เปิดจองวัคซีนโควิด-19 สูตรใหม่ เร่งสร้างภูมิคุ้มกันหมู่เตรียมความพร้อมเปิดเมือง,16/11/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211116103117338
รพ.แม่สะเรียง เปิด Walk-in ฉีดวัคซีนสูตรใหม่ แอสตราเซเนกา+ไฟเซอร์ รับวันลอยกระทง 19 พ.ย.นี้,16/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211116111329363
สสจ.ลำปาง เปิดให้ประชาชนจองฉีดวัคซีนสูตรใหม่ AstraZeneca & Pfizer,16/11/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211116141833432
รพ.แม่ลาน้อย เริ่มฉีดวัคซีนสูตรใหม่ 18 พ.ย.64 ให้กับผู้ที่ลงทะเบียน 412 ราย ส่วนผู้ที่ไม่ได้ลงทะเบียนให้ Walk-in เข้าฉีดวัคซีน 25 พ.ย.64 เป็นต้นไป,16/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211116141637430
"ผอ.รมน.ภาค 4 สน.มอบข้าวสาร 3,000 กิโลกรัม สนับสนุนโครงการรักยะลา ชวนประชาชนฉีดวัคซีนเข็มแรกให้ครอบคลุม 70% ทั้งจังหวัด",16/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211116151959482
เด็กต่างชาติและนักเรียนอายุ 12-18 ปี ของจังหวัดตราด ที่อยู่ในระบบการศึกษา และนอกระบบการศึกษา เข้ารับการฉีดวัคซีนไฟเซอร์ เข็มแรก  หลังได้รับการจัดสรรวัคซีนไฟเซอร์สำหรับเด็กมาเพิ่ม,16/11/2021,ภาคตะวันออก,ตราด,สวท.ตราด,https://thainews.prd.go.th/th/news/detail/TCATG211116152534498
สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยองมีแนวโน้มลดลงอย่างต่อเนื่อง ส่วนใหญ่พบการระบาดในงานเลี้ยงสังสรรค์และภายในครอบครัว,16/11/2021,ภาคตะวันออก,ระยอง,สวท.ระยอง,https://thainews.prd.go.th/th/news/detail/TCATG211116153834511
จ.ประจวบฯ เปิดระบบหมอประจวบพร้อมเวอร์ชั่น 2 ให้ประชาชนจองคิวฉีดวัคซีนโควิดสูตรใหม่ พร้อมเร่งสำรวจค้นหาเชิงรุกผู้ที่ไม่สามารถเข้าถึงระบบจองคิวฉีดวัคซีน,16/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211116171155554
จ.ขอนแก่น คืบหน้าฉีดวัคซีนโควิดแล้ว 73.84 % ย้ำทุกหน่วยฉีดพร้อมเปิดวอล์คอิน ฉีดวัคซีนสูตรไขว้ 3 สูตร 17 พฤศจิกายนนี้,16/11/2021,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,สวท.ขอนแก่น,https://thainews.prd.go.th/th/news/detail/TCATG211116170847553
